symbol	gene	FDR_3	logFC_3	FDR_24	logFC_24	biotype
PPIF	ENSG00000108179.13	0.006150591710768447	0.5404548240388662	1.0928794131879445e-10	0.7170884894368329	protein_coding
TRIM11	ENSG00000154370.15	0.006150591710768447	0.7852373156758464	0.4291646467952611	0.19005745088207482	protein_coding
PMEPA1	ENSG00000124225.15	0.006150591710768447	0.7246886878858436	0.8577432830469167	-0.07654817874688039	protein_coding
BMT2	ENSG00000164603.11	0.006642243521792298	-0.863166233668314	0.2698463547156781	-0.27236719402117476	protein_coding
MAP3K1	ENSG00000095015.5	0.007313066427704928	-0.7627912081437791	0.682568785305208	-0.12013974505554607	protein_coding
FOSL2	ENSG00000075426.11	0.0073522898576984285	0.6437775421728078	0.001279997913524549	-0.37507866360036923	protein_coding
HIPK4	ENSG00000160396.8	0.007376455321407321	-3.460769071682686	NA	NA	protein_coding
ATP1B3	ENSG00000069849.10	0.007571038755109619	0.5143735541749279	0.8508635167407123	-0.037806919506708475	protein_coding
CCNJL	ENSG00000135083.14	0.007710997072347325	1.4974661622206105	0.3521027550239305	-0.42484258303772465	protein_coding
ZBED5	ENSG00000236287.7	0.007710997072347325	-0.9586269955310679	0.32909203481952254	0.2697581268821782	protein_coding
USP36	ENSG00000055483.19	0.00783140482371707	0.9743715691514951	0.8262441287735295	0.12176530405760266	protein_coding
IFITM10	ENSG00000244242.1	0.008551517939159746	1.1082549794197127	8.435432232615441e-10	1.9284052508301712	protein_coding
ZNF275	ENSG00000063587.13	0.008826813210816584	0.7280906981501997	2.0100810349362454e-12	0.7699291497595607	protein_coding
BCL9L	ENSG00000186174.12	0.010883899367848199	0.8767097450725675	0.7823303754150868	0.12116398016752444	protein_coding
KDM6B	ENSG00000132510.10	0.011045856956726814	1.2970661113993307	0.047251366005399024	0.7886629601669168	protein_coding
AXIN2	ENSG00000168646.12	0.011045856956726814	-2.0288252469990122	0.9757153266259689	-0.026710000431383545	protein_coding
GPCPD1	ENSG00000125772.12	0.012749289857044682	0.8331442205317264	0.0195581101057267	0.4475538782834178	protein_coding
AGAP3	ENSG00000133612.18	0.013666544231575723	0.9039220813693013	0.836326556600533	-0.08761168960172995	protein_coding
RNF219	ENSG00000152193.7	0.013893271657014964	-0.5193305210434708	0.030921149793930985	-0.2814689710610754	protein_coding
TUBB3	ENSG00000258947.6	0.014894296280983549	0.6466004592588113	0.1766289674799229	-0.27017319561554237	protein_coding
ZNF516	ENSG00000101493.10	0.015276549269940442	0.9166394054240095	0.772437462416113	0.1411965769154857	protein_coding
MAFF	ENSG00000185022.11	0.015276549269940442	0.5416385916785651	0.8423357992389604	0.05820263757582304	protein_coding
ZNF24	ENSG00000172466.15	0.015341160974494656	-0.49818825532487904	0.8355319632951419	-0.044334115375582316	protein_coding
IL1RN	ENSG00000136689.18	0.015376028875014897	1.150027162469293	0.03014670558238587	-1.0593335714128782	protein_coding
ALKBH2	ENSG00000189046.10	0.015815533101994496	0.7964598030413389	0.6522806224770702	0.17007890748254964	protein_coding
EPHA2	ENSG00000142627.12	0.016645247068406303	0.6480834192796171	0.7081662040230061	-0.17373042737387995	protein_coding
IDI1	ENSG00000067064.10	0.016705017735758085	0.4957941290255395	6.683594840016577e-101	2.624830284868017	protein_coding
RAB38	ENSG00000123892.11	0.01725279137541166	0.8451070147274506	4.4607877399731017e-10	1.5197937153307175	protein_coding
PTGES	ENSG00000148344.10	0.017581019239682697	0.6383250004108945	0.04733530204382687	0.38371964645734813	protein_coding
GATA4	ENSG00000136574.17	0.018355127879551552	1.488290767505867	0.007843078835727883	1.0085984342686243	protein_coding
EHD4	ENSG00000103966.10	0.01836843388598675	0.4656352039785662	0.08473176835904661	0.23020945091782258	protein_coding
CDKN1B	ENSG00000111276.10	0.01838505436203022	0.7406276507621726	0.4654122149018233	-0.18879237434895857	protein_coding
MLLT11	ENSG00000213190.3	0.01865616312846786	0.5611178558606453	1.3754927483437079e-25	1.1993054608675717	protein_coding
RP11-284F21.7	ENSG00000229953.1	0.01865616312846786	-1.0423803947132337	0.5137128212788177	-0.32263104178375684	antisense
RP4-714D9.5	ENSG00000283761.1	0.018912810630667694	1.0899674801209414	0.8730032663127838	0.1529493798731175	protein_coding
SYT12	ENSG00000173227.13	0.019138416026035936	1.1975311883459625	1.1431475054848463e-122	5.358172331499841	protein_coding
SDS	ENSG00000135094.10	0.0194194028845774	1.7083962659377094	1.2045822618185786e-6	1.9172928683285146	protein_coding
SLC7A2	ENSG00000003989.17	0.0194194028845774	0.63351056043268	1.440879042681946e-4	0.6650230810949829	protein_coding
IL11	ENSG00000095752.6	0.019639136403450132	0.49929386621675154	0.9881977720396354	0.012401953063632756	protein_coding
MYEOV	ENSG00000172927.7	0.019664725613388216	2.745820545387619	0.1276846425274017	-1.3970934929567917	protein_coding
NFATC4	ENSG00000100968.13	0.02011324278608891	0.6776540101160634	0.48013869863255715	0.21200375900551924	protein_coding
XBP1	ENSG00000100219.16	0.020797899236263108	0.45252838470172907	0.4171807907281973	0.10936035634215203	protein_coding
MT1F	ENSG00000198417.6	0.021305961708497464	1.066013586064249	1.3547744234820297e-98	3.215226384008358	protein_coding
ASXL2	ENSG00000143970.16	0.022702184474778207	-0.5454796847128884	0.7581248357817936	-0.1101511333647129	protein_coding
BAG1	ENSG00000107262.18	0.022702184474778207	0.6256208528927741	0.9183013399986519	-0.031260980097923316	protein_coding
TADA1	ENSG00000152382.5	0.0227334851165668	-0.8308713359822988	0.5740488518265446	-0.2061016501037641	protein_coding
TGIF1	ENSG00000177426.20	0.024663875740044704	0.4928521556597946	0.6625592096023925	0.07945369079634744	protein_coding
ALKBH5	ENSG00000091542.8	0.024796310706408798	0.46745208333467236	0.12040267346188326	0.19193610183854143	protein_coding
KLHL21	ENSG00000162413.16	0.025056809342004455	0.6219553569722567	0.3373147157584842	-0.23415466441268118	protein_coding
CCL22	ENSG00000102962.4	0.025059567719394115	2.9427815429620603	0.13973022135309324	1.121754124503651	protein_coding
ATG101	ENSG00000123395.14	0.025136719249814067	0.5028730109539064	0.10166089770111726	0.2963270532608699	protein_coding
SP1	ENSG00000185591.9	0.025917465119630553	-0.5296460259183681	0.5385952293860133	-0.16073058252136196	protein_coding
KBTBD6	ENSG00000165572.7	0.02663034376213737	0.6679239346963313	0.6174055761134387	0.12368228568307162	protein_coding
ZKSCAN1	ENSG00000106261.16	0.02663034376213737	-0.5850656696867164	0.760391212479437	0.07032694696011438	protein_coding
CBARP	ENSG00000099625.12	0.026894241871800253	2.496004995931287	0.497981887779098	0.7175785171263673	protein_coding
RGS4	ENSG00000117152.13	0.027426358628280988	-0.6417528280592436	1.1050449189631337e-6	-0.9251185521254038	protein_coding
CMB9-22P13.1	ENSG00000173727.12	0.027679437290909832	1.574891996539076	0.1658843826347304	-0.7321171305405414	transcribed_unprocessed_pseudogene
PLEKHO2	ENSG00000241839.9	0.028640320452814977	-0.46578832714051394	0.9955464066991112	0.0022692809801539635	protein_coding
DACT1	ENSG00000165617.14	0.028651929747728754	-0.8824768195105646	5.261487390124175e-7	-0.8762184053546533	protein_coding
AQP2	ENSG00000167580.7	0.02929527906668856	2.416205771119714	4.27463628086804e-8	5.398116239214523	protein_coding
FAM122C	ENSG00000156500.14	0.03026852767643848	1.4685499284950372	0.4674009157714629	0.7139017944668533	protein_coding
TESK1	ENSG00000107140.15	0.030456377282211778	0.7168260647449954	2.9159544462156943e-186	2.671918327419998	protein_coding
EFHD2	ENSG00000142634.12	0.03190390621401043	0.46510379626466064	5.080907962104949e-10	0.5844510348087546	protein_coding
HHEX	ENSG00000152804.10	0.03190390621401043	-0.9127249684913712	0.782232862157726	-0.1053155684581856	protein_coding
SULT1A2	ENSG00000197165.10	0.032499583694386935	-2.1482233247620495	NA	NA	protein_coding
RP5-991G20.1	ENSG00000259768.5	0.032499583694386935	-0.6687456338095419	0.004759266091948446	-0.48892796426032886	antisense
SYDE2	ENSG00000097096.8	0.03341514201395752	-1.0124870143661275	0.36951716597903306	-0.4555829904838848	protein_coding
SYNPO2L	ENSG00000166317.11	0.03341514201395752	1.455928867597493	0.004730408902236875	-1.987586032788568	protein_coding
WNT9A	ENSG00000143816.7	0.03425920760400796	1.1081466860342606	0.009939661474927194	1.1225801558538833	protein_coding
LRRN3	ENSG00000173114.12	0.03481286520003919	-0.8284621803805357	7.009925456476562e-15	-1.3880868885822972	protein_coding
FGFR2	ENSG00000066468.22	0.03487802747098154	0.9270585686328783	4.1838846658553195e-9	1.348732611403622	protein_coding
ABCG1	ENSG00000160179.18	0.035007815248718786	0.5965667990573216	0.20172149214642388	-0.245853148677157	protein_coding
LIMS1	ENSG00000169756.16	0.03567296283363207	0.45042523641678645	0.04943138789992493	-0.2620254913308295	protein_coding
KCNJ2	ENSG00000123700.4	0.03567296283363207	-1.3936679716433442	0.8713149533277542	-0.15513102200166304	protein_coding
CCDC96	ENSG00000173013.5	0.036222221904096345	1.2871732757260415	0.5637049876146616	0.35424823301360703	protein_coding
RARA	ENSG00000131759.17	0.03705654154810552	0.5407574790026279	0.49725766246757913	-0.11734416103885476	protein_coding
BTN2A1	ENSG00000112763.15	0.03846310524072497	-0.512514273965141	0.0023595897385315545	0.37292926634268153	protein_coding
ZFP3	ENSG00000180787.5	0.04012061595215355	-0.7893991013055073	0.36924756514306784	0.20566783563724092	protein_coding
JAZF1	ENSG00000153814.11	0.04111877654053921	0.8077290804190296	0.0022857308381747285	0.6867876406068504	protein_coding
JUND	ENSG00000130522.5	0.04111877654053921	0.6821056441684132	1.725880972235452e-7	0.5635892377850864	protein_coding
NDEL1	ENSG00000166579.15	0.04314739880119306	0.6740882643602026	4.6665934624497846e-14	1.103372150286606	protein_coding
IRF5	ENSG00000128604.19	0.04317138277251974	-1.9056715486439353	0.08158492858446356	-1.5867646196920935	protein_coding
EPOR	ENSG00000187266.13	0.04331795684060497	0.8120771694424112	0.4943280411647737	0.21708068453133608	protein_coding
SFRP4	ENSG00000106483.11	0.043646009695488416	-1.0648292843602725	0.1115102380403269	-0.5779568350626446	protein_coding
SLC20A1	ENSG00000144136.10	0.043838246466807014	0.5389220090814175	0.12248912999033494	-0.3159864574305437	protein_coding
TUFT1	ENSG00000143367.15	0.043838246466807014	-0.6481923488261503	0.4860565731295045	0.24140183447849928	protein_coding
NSDHL	ENSG00000147383.10	0.044725343767835365	0.5258238105780173	1.7424728981382595e-65	1.9153206325976824	protein_coding
ARL14EP	ENSG00000152219.4	0.04579697791428571	-0.7118043573760972	0.33223848979435433	-0.15577693063696463	protein_coding
LINC00707	ENSG00000238266.1	0.04593844838580283	0.9220527475874479	0.04831546212512538	0.8679460350749878	lincRNA
ZNF280A	ENSG00000169548.3	0.04627380621742887	-1.4940842153483036	0.04828167438680642	1.6777360220813078	protein_coding
VPS37B	ENSG00000139722.6	0.04709168126220431	0.5434690427031957	0.7714432641216779	0.06659804049243019	protein_coding
CTC-444N24.11	ENSG00000268205.1	0.04868742327067881	0.7994667459324039	7.844737485714575e-6	0.7065591290896945	lincRNA
PIGP	ENSG00000185808.13	0.04904228237214571	0.8079814575989062	0.13831214973034642	0.4222155090974031	protein_coding
RP11-666A20.4	ENSG00000248787.1	0.04940255421214098	-3.3383487775706917	NA	NA	lincRNA
ZFP92	ENSG00000189420.8	0.04947415191201369	0.6448158359966921	4.0576040712509785e-44	2.0576927889155945	protein_coding
ZNF48	ENSG00000180035.12	0.050123876202715203	0.7792301462314013	0.8639930227269849	0.07790663321678312	protein_coding
NUAK2	ENSG00000163545.8	0.05150639981383515	-0.48001281874899593	0.1522650810476834	-0.28034320176312255	protein_coding
OXCT2	ENSG00000198754.5	0.05150639981383515	1.4451585442976553	0.8701071621891449	0.17378491365310178	protein_coding
FZD10	ENSG00000111432.4	0.0521313335825378	2.1723363454259745	NA	NA	protein_coding
ZFP36L2	ENSG00000152518.7	0.0527385889088086	0.5128875782166986	7.235820503008927e-5	-0.3916252289387017	protein_coding
CCDC85A	ENSG00000055813.5	0.053131968002378786	0.7043438578750207	0.9711870326390332	-0.039094310048815945	protein_coding
PARS2	ENSG00000162396.5	0.0563272825836055	-0.7798925796214203	0.9237422050212676	0.040303829081431215	protein_coding
CTD-2514C3.1	ENSG00000204556.4	0.05640069516865075	2.7848970333760685	0.9574341072076703	-0.1296822155537739	unprocessed_pseudogene
GALNT12	ENSG00000119514.6	0.056506361855864676	1.5936419346264319	0.9539015186720596	0.057394002773500624	protein_coding
TNXB	ENSG00000168477.17	0.056506361855864676	0.5968624903952303	2.3553424096637465e-16	0.8859245362536686	protein_coding
PLD6	ENSG00000179598.5	0.056506361855864676	0.7781008654576331	1.0198115459753527e-7	1.765205521335841	protein_coding
NUTM2A	ENSG00000184923.12	0.05793448653942434	-1.8974838267875758	0.20531974608363784	-0.8228235902397651	protein_coding
CDC42SE1	ENSG00000197622.12	0.05812505101682149	0.4230024351991072	0.7803691996717363	0.06594661915318364	protein_coding
POU3F1	ENSG00000185668.7	0.06134074008411383	2.1923837038798255	0.00837998861871283	-1.9554805071320107	protein_coding
JADE2	ENSG00000043143.20	0.061616661359068896	0.6540419256156281	4.9730702894918214e-27	1.1793654741411592	protein_coding
ZKSCAN3	ENSG00000189298.13	0.0637920960413848	-1.1551211645737196	0.5362386044623577	0.18748123430217514	protein_coding
CBFA2T3	ENSG00000129993.14	0.0637920960413848	1.4888884812429612	0.06786307965910245	0.9951419333274821	protein_coding
ZNF354C	ENSG00000177932.6	0.0637920960413848	-0.5936363930704288	0.8202442092264919	-0.08495770954959858	protein_coding
CSTF2T	ENSG00000177613.8	0.0637920960413848	-0.49136113169900086	0.9428831362350578	0.022564463860634355	protein_coding
BCL10	ENSG00000142867.12	0.06515914104099914	-0.42684798807352664	0.9349889549639175	-0.024826999979499133	protein_coding
RASD2	ENSG00000100302.6	0.06584111011256932	0.9038526520250276	0.47522561894912474	-0.32847650191839817	protein_coding
CCDC117	ENSG00000159873.9	0.06681661670279027	-0.5427186615385977	0.477146590100493	-0.1275230469032999	protein_coding
SH3PXD2B	ENSG00000174705.12	0.07134758483392635	0.7955331003581761	1.7161324780640374e-12	0.9128159446210773	protein_coding
LINC01489	ENSG00000255727.1	0.07159562937898885	2.3719405569625938	0.0197771021045507	-1.4231114288013953	lincRNA
KCNQ5	ENSG00000185760.15	0.0720508197668853	-1.5562006831507957	0.24221957425018192	-0.6341094832275944	protein_coding
ZNF83	ENSG00000167766.18	0.07551471219532582	-0.8757142163661854	0.9881352285448352	-0.010169374904314996	protein_coding
AC093323.3	ENSG00000170846.16	0.0756375084414677	-1.0947312721051183	0.47745417209247903	-0.20264091906099768	lincRNA
ZNF792	ENSG00000180884.9	0.0756375084414677	-1.0867430850180337	0.7445731666166711	-0.1639861655213709	protein_coding
IRS1	ENSG00000169047.5	0.07586435222678789	0.5794256941641939	5.411530670602527e-5	0.5632378986339802	protein_coding
TSKU	ENSG00000182704.7	0.08017609075702652	0.40332274496562287	2.883342234081009e-4	0.38419182770646915	protein_coding
PELO	ENSG00000152684.10	0.08088568722860642	-0.370002531109409	0.353498311599278	-0.1578297560481643	protein_coding
STC1	ENSG00000159167.11	0.08112158830347775	0.6144378171327948	0.9059621601687744	-0.049043719235087296	protein_coding
BIK	ENSG00000100290.2	0.08112158830347775	2.190217139970029	0.6482149074719598	0.635808874469204	protein_coding
KLHL25	ENSG00000183655.12	0.08112158830347775	-0.8765091481184697	0.8327067888667454	-0.12520902385038157	protein_coding
IER3	ENSG00000137331.11	0.08112158830347775	0.5000939265513977	0.021587218583520373	-0.31876904575767123	protein_coding
NUDT11	ENSG00000196368.4	0.08650942821252063	0.6387959265197416	0.6976887703959265	-0.13564908840651702	protein_coding
LIPE	ENSG00000079435.9	0.0868854442801711	1.076616576577382	1.0516639030686384e-101	3.1589832599118624	protein_coding
ZNF117	ENSG00000152926.14	0.08777936121413833	-0.7507180147858773	0.004773257496956419	-0.96238155811301	protein_coding
MTURN	ENSG00000180354.15	0.0907825188260374	0.6034545642168483	0.8426233802450348	0.07727084586180945	protein_coding
RHOF	ENSG00000139725.7	0.09293554701393043	0.8436005556486642	9.949135184214255e-8	1.402734203095551	protein_coding
JOSD1	ENSG00000100221.10	0.09613836574070642	0.6132418393995186	0.9130623028704461	0.047780211740715985	protein_coding
ICOSLG	ENSG00000160223.16	0.09669045452676325	1.6145751165980833	0.8175452201715072	-0.49881475973893946	protein_coding
INTS5	ENSG00000185085.2	0.09669045452676325	-0.461152388270556	0.9114886301003886	-0.02740722830205827	protein_coding
PEX12	ENSG00000108733.9	0.09903662558312519	-0.7294915116320677	0.9919113648081753	-0.005277980791169239	protein_coding
NAIF1	ENSG00000171169.8	0.09945330996658808	-0.8314648155630057	0.9713603014281994	0.025440555105136608	protein_coding
CDC37L1-AS1	ENSG00000273061.1	0.09949340480914551	3.271874010292908	0.9005210265194902	0.28653432910078946	lincRNA
C11orf86	ENSG00000173237.4	0.1002994430912011	2.7423847250595537	5.502574610094466e-54	7.113722547326764	protein_coding
MT1A	ENSG00000205362.11	0.1002994430912011	0.7453353274416665	4.596645034696139e-203	3.131496849293209	protein_coding
DHCR7	ENSG00000172893.15	0.1002994430912011	0.4508004686698366	4.096617578679835e-282	3.1183729247644862	protein_coding
CCNL2	ENSG00000221978.11	0.10233204621996338	0.5551519271250981	0.017519903939787033	0.3917848640948482	protein_coding
AC007228.9	ENSG00000268568.1	0.10234744234375963	1.708823523914391	NA	NA	lincRNA
CDK2AP2	ENSG00000167797.7	0.1033227940378012	0.4745020531358096	4.201766644606308e-14	0.8106561770305871	protein_coding
ZNF774	ENSG00000196391.10	0.10396008740721295	-1.9889021762711185	0.771661604460155	0.3903671639440149	protein_coding
FAM160A2	ENSG00000051009.10	0.1073905758554767	0.7513391616387917	0.008205161386431166	0.7773156166491114	protein_coding
AMIGO2	ENSG00000139211.6	0.10834354827611833	0.46893763508677366	0.06662418871172535	-0.30523246498660456	protein_coding
CD55	ENSG00000196352.14	0.10855126056503754	0.43578216465617925	0.02941460597965917	0.30453634289970277	protein_coding
IKZF5	ENSG00000095574.11	0.10855126056503754	0.4817070135212701	0.9534536482598235	0.023310407910515495	protein_coding
GLIS2	ENSG00000126603.8	0.1099837939327618	-0.533141853347168	0.06765291657585328	-0.2691386083754782	protein_coding
